185.614334, 121.094193, 31.813152
207.335571, 189.860779, 177.603455
96.505180, 80.476570, 77.576836
236.404205, 228.446747, 220.808533
70.426750, 60.764767, 162.625290
32.562729, 30.989885, 25.102648
163.891846, 109.709511, 41.037193
170.292496, 143.659225, 119.240540
102.844284, 152.956528, 193.110718
